STATION,avg_temp_f,max_temp_f,min_temp_f,total_precip_in,avg_wind,max_wind,YEAR
USC00100010,83.25,98.0,27.0,0.68,,,2005
USC00100227,81.33695652173913,94.0,34.0,1.02,,,2005
USC00100282,86.14285714285714,100.0,36.0,0.8300000000000001,,,2005
USC00100375,81.90217391304348,96.0,29.0,1.6,,,2005
USC00100448,86.81521739130434,105.0,39.0,1.39,,,2005
USC00100470,78.02173913043478,93.0,33.0,5.17,,,2005
USC00100528,81.45454545454545,100.0,33.0,1.52,,,2005
USC00100667,77.57142857142857,96.0,31.0,3.37,,,2005
USC00100803,79.41304347826087,96.0,29.0,3.81,,,2005
USC00100915,82.74444444444444,98.0,34.0,2.57,,,2005
USC00101017,83.37362637362638,101.0,34.0,1.52,,,2005
USC00101018,90.53846153846153,108.0,39.0,1.55,,,2005
USC00101024,,,,0.02,,,2005
USC00101079,81.42696629213484,96.0,39.0,2.91,,,2005
USC00101180,90.20652173913044,107.0,47.0,1.8699999999999999,,,2005
USC00101195,89.9438202247191,106.0,37.0,0.28,,,2005
USC00101220,83.1195652173913,98.0,39.0,1.1400000000000001,,,2005
USC00101298,82.40217391304348,98.0,34.0,1.27,,,2005
USC00101363,76.56521739130434,94.0,39.0,4.92,,,2005
USC00101384,82.73584905660377,100.0,23.0,1.07,,,2005
USC00101408,89.0,106.0,33.0,1.93,,,2005
USC00101514,76.77173913043478,92.0,28.0,3.13,,,2005
USC00101551,86.03260869565217,100.0,36.0,0.88,,,2005
USC00101636,,,,2.73,,,2005
USC00101671,74.81666666666666,93.0,28.0,3.56,,,2005
USC00101956,82.47540983606558,95.0,48.0,2.1,,,2005
USC00102159,75.72826086956522,93.0,37.0,3.89,,,2005
USC00102187,87.88,101.0,35.0,1.0399999999999998,,,2005
USC00102260,79.93478260869566,95.0,26.0,1.47,,,2005
USC00102444,85.92307692307692,101.0,41.0,0.97,,,2005
USC00102575,71.43333333333334,89.0,23.0,4.47,,,2005
USC00102676,73.90217391304348,91.0,29.0,5.79,,,2005
USC00102707,81.80434782608695,99.0,30.0,2.5300000000000002,,,2005
USC00102845,85.06521739130434,104.0,42.0,1.0,,,2005
USC00102875,77.1842105263158,98.0,26.0,5.08,,,2005
USC00102892,77.92592592592592,95.0,32.0,1.26,,,2005
USC00102942,87.34782608695652,107.0,39.0,1.73,,,2005
USC00103108,80.73255813953489,97.0,26.0,0.89,,,2005
USC00103143,83.17045454545455,101.0,39.0,5.890000000000001,,,2005
USC00103297,80.76829268292683,97.0,32.0,1.7,,,2005
USC00103448,86.3913043478261,102.0,30.0,3.91,,,2005
USC00103554,79.1413043478261,99.0,30.0,4.35,,,2005
USC00103558,77.6375,96.0,30.0,1.26,,,2005
USC00103631,93.02298850574712,110.0,33.0,0.94,,,2005
USC00103732,80.18681318681318,99.0,25.0,4.35,,,2005
USC00103760,90.0919540229885,109.0,37.0,1.07,,,2005
USC00103771,76.41304347826087,94.0,34.0,3.86,,,2005
USC00103932,90.54444444444445,107.0,34.0,0.6900000000000001,,,2005
USC00103940,84.29032258064517,95.0,39.0,0.01,,,2005
USC00103964,83.94565217391305,99.0,29.0,1.4100000000000001,,,2005
USC00104140,85.26666666666667,102.0,36.0,1.23,,,2005
USC00104150,76.79347826086956,95.0,30.0,2.68,,,2005
USC00104230,65.43333333333334,83.0,26.0,0.0,,,2005
USC00104268,81.1195652173913,96.0,26.0,1.31,,,2005
USC00104295,82.53846153846153,96.0,34.0,1.22,,,2005
USC00104318,91.54838709677419,109.0,37.0,1.04,,,2005
USC00104384,82.31868131868131,101.0,28.0,1.0,,,2005
USC00104442,82.35227272727273,100.0,28.0,1.95,,,2005
USC00104455,83.82608695652173,98.0,30.0,4.14,,,2005
USC00104456,77.48351648351648,93.0,28.0,4.300000000000001,,,2005
USC00104598,74.31521739130434,87.0,25.0,6.87,,,2005
USC00104670,88.04347826086956,106.0,34.0,1.04,,,2005
USC00104793,86.19565217391305,105.0,28.0,1.34,,,2005
USC00104831,79.0,97.0,36.0,3.81,,,2005
USC00104845,75.77173913043478,91.0,28.0,2.8800000000000003,,,2005
USC00105013,85.49295774647888,102.0,36.0,2.73,,,2005
USC00105143,82.3804347826087,98.0,31.0,4.5600000000000005,,,2005
USC00105177,76.77173913043478,94.0,25.0,4.05,,,2005
USC00105275,79.27173913043478,94.0,32.0,2.41,,,2005
USC00105414,72.44642857142857,89.0,17.0,2.71,,,2005
USC00105462,78.44565217391305,94.0,31.0,3.0300000000000002,,,2005
USC00105567,84.66279069767442,101.0,32.0,1.8,,,2005
USC00105678,85.1195652173913,104.0,35.0,1.19,,,2005
USC00105685,81.56521739130434,97.0,30.0,2.4,,,2005
USC00105708,76.8695652173913,92.0,27.0,3.4,,,2005
USC00105716,82.25,98.0,30.0,3.91,,,2005
USC00105897,81.15217391304348,95.0,32.0,3.19,,,2005
USC00105980,83.65168539325843,100.0,29.0,0.6699999999999999,,,2005
USC00106152,81.83695652173913,99.0,33.0,2.48,,,2005
USC00106174,90.65217391304348,108.0,37.0,0.8,,,2005
USC00106305,88.76086956521739,106.0,40.0,1.31,,,2005
USC00106388,79.98412698412699,97.0,26.0,1.6700000000000002,,,2005
USC00106424,77.01086956521739,97.0,33.0,3.16,,,2005
USC00106542,83.38888888888889,98.0,37.0,2.77,,,2005
USC00106586,85.50819672131148,103.0,32.0,2.37,,,2005
USC00106844,87.68478260869566,103.0,38.0,0.94,,,2005
USC00106877,82.26086956521739,97.0,36.0,1.21,,,2005
USC00106891,89.7439024390244,103.0,39.0,1.1400000000000001,,,2005
USC00107040,80.15217391304348,101.0,30.0,1.18,,,2005
USC00107046,78.58695652173913,97.0,30.0,4.32,,,2005
USC00107188,79.44444444444444,95.0,43.0,0.0,,,2005
USC00107208,84.30434782608695,103.0,33.0,2.55,,,2005
USC00107210,85.21978021978022,100.0,37.0,3.12,,,2005
USC00107264,79.93478260869566,105.0,30.0,7.54,,,2005
USC00107301,79.06666666666666,100.0,35.0,2.7800000000000002,,,2005
USC00107320,78.23076923076923,97.0,31.0,3.44,,,2005
USC00107346,83.95652173913044,98.0,33.0,3.2800000000000002,,,2005
USC00107386,79.28260869565217,94.0,34.0,5.39,,,2005
USC00107561,,,,7.31,,,2005
USC00107563,75.92307692307692,93.0,26.0,5.44,,,2005
USC00107644,78.93478260869566,95.0,31.0,3.69,,,2005
USC00107648,83.1086956521739,101.0,33.0,1.98,,,2005
USC00107673,83.26086956521739,101.0,32.0,1.51,,,2005
USC00107706,89.37931034482759,106.0,43.0,2.64,,,2005
USC00108022,78.23076923076923,92.0,30.0,3.41,,,2005
USC00108062,80.08695652173913,98.0,38.0,2.82,,,2005
USC00108080,81.46666666666667,100.0,34.0,2.82,,,2005
USC00108137,78.12903225806451,94.0,37.0,2.83,,,2005
USC00108246,83.92391304347827,102.0,33.0,3.56,,,2005
USC00108380,94.16129032258064,102.0,49.0,0.02,,,2005
USC00108395,86.52173913043478,100.0,36.0,4.42,,,2005
USC00108412,76.91304347826087,96.0,30.0,1.99,,,2005
USC00108535,80.37931034482759,98.0,10.0,4.14,,,2005
USC00108676,74.89887640449439,91.0,21.0,0.2,,,2005
USC00108928,90.06818181818181,107.0,44.0,1.12,,,2005
USC00108937,78.94565217391305,98.0,29.0,6.03,,,2005
USC00109000,83.8586956521739,102.0,34.0,3.45,,,2005
USC00109065,74.88059701492537,90.0,29.0,3.92,,,2005
USC00109293,92.24193548387096,106.0,40.0,0.51,,,2005
USC00109303,82.22826086956522,97.0,36.0,1.53,,,2005
USC00109560,74.63492063492063,90.0,25.0,2.57,,,2005
USC00109601,75.67391304347827,91.0,24.0,3.82,,,2005
USC00109638,89.40217391304348,105.0,40.0,1.36,,,2005
USC00109846,74.95652173913044,94.0,34.0,2.5300000000000002,,,2005
USC00109951,65.88461538461539,85.0,26.0,1.93,,,2005
USC00109963,86.97826086956522,106.0,36.0,3.77,,,2005
USR0000I3MI,73.54347826086956,90.0,31.0,0.0,,,2005
USR0000IARC,81.79347826086956,98.0,26.0,0.0,,,2005
USR0000IBAS,70.6195652173913,86.0,25.0,0.0,,,2005
USR0000IBEA,69.97826086956522,87.0,29.0,0.0,,,2005
USR0000IBOF,78.8804347826087,96.0,39.0,0.0,,,2005
USR0000IBON,76.70652173913044,92.0,27.0,0.0,,,2005
USR0000IBRA,84.76086956521739,103.0,31.0,0.0,,,2005
USR0000IBUL,80.55434782608695,98.0,26.0,0.0,,,2005
USR0000ICAN,64.8586956521739,95.0,25.0,0.0,,,2005
USR0000ICHL,82.27710843373494,101.0,35.0,0.0,,,2005
USR0000ICOP,69.8695652173913,86.0,16.0,0.0,,,2005
USR0000ICOT,84.19565217391305,103.0,42.0,0.0,,,2005
USR0000ICRY,82.79347826086956,99.0,31.0,0.0,,,2005
USR0000IDEA,83.09782608695652,99.0,42.0,0.0,,,2005
USR0000IDEN,85.26086956521739,104.0,40.0,0.0,,,2005
USR0000IDEP,78.04347826086956,95.0,30.0,0.0,,,2005
USR0000IDER,78.73913043478261,97.0,37.0,0.0,,,2005
USR0000IDIA,73.42391304347827,90.0,23.0,0.0,,,2005
USR0000IEAG,78.4,92.0,38.0,0.0,,,2005
USR0000IEZR,72.94565217391305,92.0,31.0,0.0,,,2005
USR0000IFEN,86.23913043478261,105.0,39.0,0.0,,,2005
USR0000IFIS,75.03260869565217,94.0,30.0,0.0,,,2005
USR0000IFLE,77.03260869565217,94.0,27.0,0.0,,,2005
USR0000IFLI,83.32608695652173,99.0,32.0,0.0,,,2005
USR0000IGAS,77.81521739130434,94.0,30.0,0.0,,,2005
USR0000IGOO,80.34782608695652,100.0,33.0,0.0,,,2005
USR0000IGRA,78.59782608695652,96.0,32.0,0.0,,,2005
USR0000IGRL,74.5,90.0,23.0,0.0,,,2005
USR0000IHPK,70.6875,86.0,26.0,0.0,,,2005
USR0000IHSB,82.33695652173913,100.0,33.0,0.0,,,2005
USR0000IIND,87.54347826086956,106.0,34.0,0.0,,,2005
USR0000IISP,74.6304347826087,90.0,27.0,0.0,,,2005
USR0000IKEL,81.66292134831461,101.0,36.0,0.0,,,2005
USR0000IKRI,78.73913043478261,97.0,35.0,0.0,,,2005
USR0000ILCR,83.72826086956522,99.0,36.0,0.0,,,2005
USR0000ILEA,76.29347826086956,92.0,29.0,0.0,,,2005
USR0000ILIN,68.41304347826087,89.0,34.0,0.0,,,2005
USR0000ILIT,78.97101449275362,102.0,34.0,0.0,,,2005
USR0000ILOD,73.91304347826087,91.0,25.0,0.0,,,2005
USR0000ILUC,88.09782608695652,107.0,38.0,0.0,,,2005
USR0000IMHO,91.3913043478261,110.0,36.0,0.0,,,2005
USR0000IMOD,73.96739130434783,92.0,31.0,0.0,,,2005
USR0000IMOL,75.3913043478261,95.0,32.0,0.0,,,2005
USR0000IMOO,86.57608695652173,106.0,34.0,0.0,,,2005
USR0000IMUL,75.6086956521739,94.0,28.0,0.0,,,2005
USR0000INOR,76.78260869565217,93.0,26.0,0.0,,,2005
USR0000INUC,78.62068965517241,95.0,44.0,0.0,,,2005
USR0000IOHI,76.20652173913044,92.0,27.0,0.0,,,2005
USR0000IPCK,81.81521739130434,100.0,29.0,0.0,,,2005
USR0000IPCN,73.90217391304348,90.0,30.0,0.0,,,2005
USR0000IPCR,71.3225806451613,91.0,30.0,0.0,,,2005
USR0000IPIE,80.44565217391305,101.0,30.0,0.0,,,2005
USR0000IPIN,78.8586956521739,96.0,34.0,0.0,,,2005
USR0000IPIT,91.82608695652173,112.0,43.0,0.0,,,2005
USR0000IPOB,82.6195652173913,99.0,27.0,0.0,,,2005
USR0000IPOT,83.29545454545455,104.0,34.0,0.0,,,2005
USR0000IPOW,82.4,102.0,31.0,0.0,,,2005
USR0000IPRL,76.96739130434783,94.0,31.0,0.0,,,2005
USR0000IRAF,85.8586956521739,105.0,31.0,0.0,,,2005
USR0000IRED,78.92391304347827,97.0,27.0,0.0,,,2005
USR0000IROA,66.34782608695652,83.0,25.0,0.0,,,2005
USR0000IROC,84.93478260869566,103.0,32.0,0.0,,,2005
USR0000IROU,72.56338028169014,88.0,34.0,0.0,,,2005
USR0000ISAD,68.68181818181819,83.0,34.0,0.0,,,2005
USR0000ISAL,78.45652173913044,97.0,37.0,0.0,,,2005
USR0000ISHO,78.46739130434783,103.0,38.0,0.0,,,2005
USR0000ISKI,77.20652173913044,95.0,32.0,0.0,,,2005
USR0000ISKU,78.23913043478261,96.0,33.0,0.0,,,2005
USR0000ISLA,89.51086956521739,109.0,39.0,0.0,,,2005
USR0000ISNA,80.09782608695652,99.0,39.0,0.0,,,2005
USR0000ISPA,81.94565217391305,99.0,33.0,0.0,,,2005
USR0000ISTN,74.71739130434783,93.0,23.0,0.0,,,2005
USR0000ITEA,78.04347826086956,96.0,32.0,0.0,,,2005
USR0000ITOW,83.69565217391305,102.0,30.0,0.0,,,2005
USR0000ITRA,79.30434782608695,96.0,33.0,0.0,,,2005
USR0000ITRI,79.6413043478261,95.0,26.0,0.0,,,2005
USR0000ITWI,88.19540229885058,107.0,39.0,0.0,,,2005
USR0000IWEI,82.54347826086956,100.0,39.0,0.0,,,2005
USR0000MHHS,69.0754716981132,81.0,33.0,0.0,,,2005
USS0011E10S,75.42391304347827,91.0,26.0,6.7,,,2005
USS0011E36S,69.6413043478261,85.0,29.0,11.1,,,2005
USS0011E37S,69.5,85.0,28.0,7.4,,,2005
USS0011F02S,76.41304347826087,95.0,27.0,6.4,,,2005
USS0011F11S,75.30434782608695,91.0,27.0,3.8000000000000003,,,2005
USS0011G01S,72.8804347826087,89.0,25.0,3.2,,,2005
USS0011G05S,73.25,90.0,22.0,5.2,,,2005
USS0011G06S,74.59782608695652,90.0,27.0,5.1,,,2005
USS0011G30S,73.47826086956522,91.0,24.0,4.1,,,2005
USS0011G32S,68.33695652173913,84.0,24.0,4.6,,,2005
USS0011G33S,74.30434782608695,90.0,25.0,3.8000000000000003,,,2005
USS0012G17S,73.22826086956522,89.0,30.0,3.5,,,2005
USS0012G18S,75.75,92.0,32.0,4.3,,,2005
USS0013D16S,73.09782608695652,89.0,27.0,4.0,,,2005
USS0013D22S,66.09782608695652,83.0,24.0,4.4,,,2005
USS0013E06S,71.8586956521739,88.0,25.0,4.9,,,2005
USS0013E16S,69.95652173913044,88.0,26.0,6.0,,,2005
USS0013E18S,63.40217391304348,80.0,20.0,7.7,,,2005
USS0013E27S,68.5,85.0,29.0,6.2,,,2005
USS0013F03S,68.77173913043478,84.0,20.0,4.8,,,2005
USS0013F04S,73.81521739130434,90.0,22.0,3.6,,,2005
USS0013F09S,73.3804347826087,89.0,22.0,3.9000000000000004,,,2005
USS0013F13S,63.858695652173914,78.0,16.0,5.5,,,2005
USS0013G01S,68.83695652173913,86.0,24.0,4.6000000000000005,,,2005
USS0014C04S,67.8804347826087,86.0,26.0,3.1,,,2005
USS0014C05S,70.71739130434783,89.0,31.0,3.0,,,2005
USS0014E01S,66.15217391304348,81.0,24.0,3.4,,,2005
USS0014E04S,68.0,83.0,27.0,4.0,,,2005
USS0014F02S,72.73913043478261,88.0,17.0,3.5,,,2005
USS0014F03S,68.15217391304348,83.0,20.0,5.4,,,2005
USS0014F04S,64.66304347826087,81.0,21.0,4.5,34.15010869565217,37.8,2005
USS0014F08S,63.44565217391305,79.0,26.0,3.6,,,2005
USS0014F11S,77.04347826086956,92.0,27.0,1.1,,,2005
USS0014F12S,67.20652173913044,83.0,19.0,3.7,,,2005
USS0014F16S,72.57608695652173,88.0,22.0,4.6,,,2005
USS0014F17S,73.76086956521739,92.0,18.0,3.6,,,2005
USS0014F19S,77.66304347826087,93.0,27.0,2.8,,,2005
USS0014G01S,73.40217391304348,90.0,26.0,2.7,,,2005
USS0014G02S,76.58695652173913,93.0,28.0,4.3,,,2005
USS0015B02S,70.18478260869566,89.0,35.0,3.9000000000000004,,,2005
USS0015B09S,64.23913043478261,83.0,30.0,5.5,,,2005
USS0015B14S,65.47826086956522,86.0,30.0,4.5,,,2005
USS0015B21S,71.1413043478261,92.0,30.0,4.9,,,2005
USS0015C04S,75.92391304347827,97.0,33.0,3.5000000000000004,,,2005
USS0015C06S,67.94565217391305,88.0,32.0,3.8000000000000003,,,2005
USS0015C09S,66.73913043478261,86.0,25.0,6.3,,,2005
USS0015C16S,67.05434782608695,86.0,30.0,4.2,,,2005
USS0015D01S,68.84782608695652,85.0,25.0,4.4,,,2005
USS0015D06S,70.94565217391305,89.0,22.0,5.9,,,2005
USS0015E02S,71.08695652173913,88.0,27.0,2.9,,,2005
USS0015E04S,71.01086956521739,89.0,26.0,4.3,,,2005
USS0015E08S,78.18478260869566,94.0,28.0,4.3,,,2005
USS0015E09S,72.69565217391305,90.0,26.0,3.9,,,2005
USS0015E11S,72.54347826086956,91.0,24.0,4.3,,,2005
USS0015F01S,76.03260869565217,92.0,29.0,3.2,,,2005
USS0015F04S,69.93478260869566,86.0,29.0,3.4000000000000004,,,2005
USS0015F05S,66.1195652173913,83.0,21.0,3.3000000000000003,,,2005
USS0015F06S,80.41304347826087,99.0,29.0,1.2000000000000002,,,2005
USS0015F09S,75.68478260869566,92.0,31.0,1.0,,,2005
USS0015F14S,76.8695652173913,93.0,24.0,1.8,2.1901111111111113,4.47,2005
USS0015G02S,72.22826086956522,89.0,28.0,4.5,,,2005
USS0016A04S,66.98913043478261,86.0,32.0,6.1,,,2005
USS0016A08S,63.91304347826087,82.0,33.0,8.3,,,2005
USS0016A10S,60.891304347826086,78.0,33.0,5.7,,,2005
USS0016A12S,67.05434782608695,84.0,33.0,9.6,,,2005
USS0016A13S,60.28260869565217,76.0,33.0,0.0,,,2005
USS0016A14S,72.15217391304348,88.0,39.0,6.8,3.27554347826087,4.7,2005
USS0016B14S,74.79347826086956,93.0,33.0,3.4000000000000004,,,2005
USS0016C01S,75.79347826086956,97.0,32.0,2.0,,,2005
USS0016C02S,71.59782608695652,91.0,35.0,2.2,,,2005
USS0016C20S,66.48913043478261,86.0,32.0,2.0,,,2005
USS0016D08S,74.43478260869566,92.0,30.0,3.7,,,2005
USS0016D09S,72.81521739130434,91.0,31.0,4.7,,,2005
USS0016E05S,77.59782608695652,96.0,25.0,2.9,,,2005
USS0016E10S,71.28260869565217,90.0,29.0,2.3,,,2005
USS0016E11S,75.8586956521739,93.0,27.0,3.5,,,2005
USS0016E14S,78.19565217391305,96.0,37.0,3.1,,,2005
USS0016E18S,78.73913043478261,95.0,27.0,2.7,,,2005
USS0016F02S,70.40217391304348,87.0,30.0,1.5,,,2005
USS0016F08S,74.84782608695652,91.0,33.0,1.7,,,2005
USS0016G01S,74.47826086956522,94.0,29.0,2.3,,,2005
USS0016G07S,81.70652173913044,99.0,31.0,3.3000000000000003,,,2005
USW00004109,86.33695652173913,103.0,43.0,5.05,2.1469565217391304,4.03,2005
USW00004110,83.15217391304348,99.0,35.0,0.6,8.34945652173913,19.24,2005
USW00004112,73.33695652173913,89.0,20.0,1.83,4.435326086956522,7.38,2005
USW00004114,81.46739130434783,100.0,34.0,2.06,5.108695652173913,12.75,2005
USW00004126,77.68131868131869,93.0,31.0,1.3,,,2005
USW00004127,82.96703296703296,100.0,33.0,1.91,,,2005
USW00024131,87.84782608695652,107.0,42.0,0.93,7.960434782608695,14.09,2005
USW00024133,81.31521739130434,98.0,35.0,1.27,7.070326086956522,17.22,2005
USW00024145,81.57608695652173,97.0,30.0,2.12,8.286739130434782,16.11,2005
USW00024149,86.46739130434783,105.0,44.0,1.61,5.42,11.41,2005
USW00024151,85.81012658227849,103.0,31.0,3.4499999999999997,,,2005
USW00024156,84.82608695652173,100.0,33.0,1.76,8.7775,19.69,2005
USW00094143,83.40217391304348,100.0,28.0,0.86,,,2005
USW00094178,83.65217391304348,100.0,38.0,1.06,9.750108695652173,17.45,2005
USW00094182,73.6304347826087,90.0,25.0,3.21,4.478152173913044,10.07,2005
USW00094194,79.75,95.0,32.0,3.42,7.359565217391305,14.54,2005
USC00100010,87.08888888888889,104.0,31.0,2.32,,,2006
USC00100227,83.73913043478261,96.0,36.0,1.08,,,2006
USC00100282,85.4,100.0,41.0,0.81,,,2006
USC00100375,85.20652173913044,98.0,38.0,1.78,,,2006
USC00100448,89.1304347826087,104.0,46.0,0.95,,,2006
USC00100470,81.92391304347827,96.0,31.0,2.6,,,2006
USC00100528,85.19672131147541,102.0,37.0,2.19,,,2006
USC00100667,80.8395061728395,101.0,35.0,1.29,,,2006
USC00100803,84.47826086956522,97.0,32.0,2.38,,,2006
USC00100915,87.64044943820225,101.0,38.0,1.74,,,2006
USC00101017,85.47826086956522,101.0,40.0,1.59,,,2006
USC00101018,91.58024691358025,106.0,42.0,0.99,,,2006
USC00101024,,,,0.9800000000000001,,,2006
USC00101079,84.21621621621621,101.0,39.0,2.72,,,2006
USC00101180,93.29347826086956,110.0,51.0,0.93,,,2006
USC00101195,92.41573033707866,109.0,38.0,1.3399999999999999,,,2006
USC00101220,86.44565217391305,103.0,39.0,0.43000000000000005,,,2006
USC00101298,85.8695652173913,100.0,35.0,1.07,,,2006
USC00101363,80.0,97.0,41.0,5.62,,,2006
USC00101384,92.57142857142857,105.0,46.0,0.7999999999999999,,,2006
USC00101408,93.25,112.0,37.0,0.74,,,2006
USC00101514,80.76086956521739,97.0,29.0,1.89,,,2006
USC00101551,87.68478260869566,99.0,38.0,0.61,,,2006
USC00101636,,,,2.5,,,2006
USC00101671,79.91111111111111,94.0,31.0,1.53,,,2006
USC00101956,81.3586956521739,99.0,41.0,2.59,,,2006
USC00102159,78.34782608695652,96.0,40.0,4.82,,,2006
USC00102187,91.12820512820512,105.0,35.0,1.04,,,2006
USC00102260,83.18478260869566,98.0,32.0,0.9600000000000001,,,2006
USC00102444,87.3804347826087,107.0,44.0,1.3800000000000001,,,2006
USC00102575,76.15217391304348,92.0,21.0,4.85,,,2006
USC00102676,77.79347826086956,91.0,31.0,2.64,,,2006
USC00102707,83.22826086956522,96.0,36.0,2.86,,,2006
USC00102845,87.26086956521739,105.0,45.0,3.62,,,2006
USC00102875,83.96103896103897,98.0,27.0,1.84,,,2006
USC00102892,81.13483146067416,98.0,36.0,3.67,,,2006
USC00102942,89.32608695652173,104.0,41.0,1.03,,,2006
USC00103108,84.79518072289157,100.0,29.0,0.30000000000000004,,,2006
USC00103143,87.6086956521739,104.0,39.0,4.07,,,2006
USC00103297,85.45652173913044,101.0,32.0,0.9,,,2006
USC00103448,87.76086956521739,103.0,29.0,2.01,,,2006
USC00103554,82.5,99.0,29.0,3.52,,,2006
USC00103558,73.27272727272727,85.0,36.0,2.89,,,2006
USC00103631,97.54878048780488,113.0,38.0,0.64,,,2006
USC00103732,87.13186813186813,101.0,33.0,2.68,,,2006
USC00103760,91.77173913043478,105.0,38.0,0.36,,,2006
USC00103771,78.75,94.0,38.0,4.0,,,2006
USC00103932,93.04347826086956,110.0,38.0,0.5700000000000001,,,2006
USC00103940,83.17567567567568,98.0,36.0,0.52,,,2006
USC00103964,86.1086956521739,99.0,35.0,2.11,,,2006
USC00104140,88.34831460674157,105.0,38.0,1.1099999999999999,,,2006
USC00104150,79.59782608695652,95.0,32.0,3.52,,,2006
USC00104230,78.83516483516483,89.0,25.0,2.89,,,2006
USC00104295,85.28571428571429,99.0,34.0,2.0100000000000002,,,2006
USC00104318,93.66101694915254,110.0,37.0,0.29000000000000004,,,2006
USC00104384,85.67391304347827,96.0,36.0,1.66,,,2006
USC00104442,85.53333333333333,102.0,27.0,2.0300000000000002,,,2006
USC00104455,87.5934065934066,101.0,35.0,1.1500000000000001,,,2006
USC00104456,80.52173913043478,93.0,28.0,2.48,,,2006
USC00104598,78.3,88.0,9.0,3.52,,,2006
USC00104670,91.67391304347827,105.0,40.0,0.45,,,2006
USC00104793,89.65934065934066,107.0,32.0,3.47,,,2006
USC00104831,82.21739130434783,99.0,38.0,4.45,,,2006
USC00104845,78.88888888888889,92.0,32.0,3.0300000000000002,,,2006
USC00105143,87.59782608695652,101.0,34.0,1.9400000000000002,,,2006
USC00105177,80.56521739130434,98.0,22.0,2.17,,,2006
USC00105275,82.66304347826087,96.0,32.0,1.86,,,2006
USC00105462,82.0,95.0,34.0,2.46,,,2006
USC00105567,88.47058823529412,104.0,4.0,1.06,,,2006
USC00105678,88.02173913043478,105.0,37.0,2.01,,,2006
USC00105685,84.3695652173913,101.0,29.0,1.88,,,2006
USC00105708,80.40217391304348,98.0,28.0,2.9099999999999997,,,2006
USC00105716,85.42391304347827,98.0,34.0,2.43,,,2006
USC00105897,83.59782608695652,100.0,33.0,2.2399999999999998,,,2006
USC00105980,87.3586956521739,102.0,33.0,0.41000000000000003,,,2006
USC00106152,83.58695652173913,102.0,35.0,2.7399999999999998,,,2006
USC00106174,92.6086956521739,109.0,38.0,1.37,,,2006
USC00106250,87.15555555555555,100.0,29.0,2.06,,,2006
USC00106305,91.58695652173913,108.0,42.0,0.72,,,2006
USC00106388,83.95384615384616,99.0,25.0,2.44,,,2006
USC00106424,78.8913043478261,98.0,31.0,2.5100000000000002,,,2006
USC00106542,85.19565217391305,98.0,36.0,1.7,,,2006
USC00106586,90.82608695652173,108.0,36.0,2.16,,,2006
USC00106844,90.69565217391305,107.0,40.0,1.39,,,2006
USC00106877,86.52459016393442,100.0,43.0,0.31,,,2006
USC00106891,92.53571428571429,108.0,42.0,0.63,,,2006
USC00107040,84.84057971014492,99.0,30.0,0.42,,,2006
USC00107046,80.82608695652173,97.0,32.0,4.41,,,2006
USC00107208,87.90217391304348,104.0,34.0,1.4000000000000001,,,2006
USC00107210,88.72826086956522,102.0,40.0,1.48,,,2006
USC00107264,82.49438202247191,103.0,40.0,4.85,,,2006
USC00107301,81.56666666666666,100.0,34.0,2.37,,,2006
USC00107320,81.15254237288136,98.0,34.0,3.87,,,2006
USC00107346,87.06521739130434,99.0,40.0,2.92,,,2006
USC00107386,82.57608695652173,99.0,35.0,3.89,,,2006
USC00107561,,,,2.15,,,2006
USC00107563,78.19318181818181,93.0,25.0,3.84,,,2006
USC00107644,83.05434782608695,97.0,35.0,2.17,,,2006
USC00107648,85.97826086956522,102.0,37.0,0.86,,,2006
USC00107673,84.98913043478261,101.0,28.0,0.24,,,2006
USC00107706,91.61538461538461,109.0,43.0,2.27,,,2006
USC00107808,85.29347826086956,102.0,30.0,0.8600000000000001,,,2006
USC00108022,82.07317073170732,97.0,30.0,2.57,,,2006
USC00108062,83.29347826086956,102.0,40.0,3.25,,,2006
USC00108080,84.28260869565217,102.0,35.0,1.74,,,2006
USC00108137,81.94565217391305,99.0,39.0,3.11,,,2006
USC00108246,88.01086956521739,105.0,37.0,3.12,,,2006
USC00108380,90.78260869565217,106.0,36.0,0.41,,,2006
USC00108395,88.09782608695652,103.0,39.0,1.99,,,2006
USC00108412,78.65116279069767,99.0,39.0,2.05,,,2006
USC00108535,83.89772727272727,97.0,25.0,2.35,,,2006
USC00108676,78.82608695652173,94.0,20.0,0.0,,,2006
USC00108928,92.74444444444444,111.0,47.0,0.8200000000000001,,,2006
USC00108937,83.5,97.0,32.0,2.93,,,2006
USC00109000,86.8695652173913,103.0,37.0,1.82,,,2006
USC00109065,77.5813953488372,91.0,30.0,2.88,,,2006
USC00109293,86.91304347826087,103.0,39.0,1.52,,,2006
USC00109303,86.06521739130434,102.0,35.0,1.56,,,2006
USC00109498,77.81967213114754,94.0,37.0,38.03,,,2006
USC00109560,77.89090909090909,94.0,22.0,4.53,,,2006
USC00109601,79.04761904761905,93.0,27.0,1.77,,,2006
USC00109638,92.28888888888889,110.0,42.0,0.91,,,2006
USC00109698,89.09836065573771,98.0,37.0,1.24,,,2006
USC00109846,77.25,96.0,35.0,3.11,,,2006
USC00109951,80.7875,98.0,24.0,1.47,,,2006
USC00109963,90.0,107.0,40.0,4.83,,,2006
