FIRE_YEAR,COUNTY,fire_count,total_acres,max_fire_size,avg_temp_month1,avg_temp_month2,avg_temp_month3,avg_temp_month4,avg_temp_month5,avg_temp_month6,avg_temp_month7,avg_temp_month8,precip_anomaly_month1,precip_anomaly_month2,precip_anomaly_month3,precip_anomaly_month4,precip_anomaly_month5,precip_anomaly_month6,precip_anomaly_month7,precip_anomaly_month8,snow_anomaly_month1,snow_anomaly_month2,snow_anomaly_month3,snow_anomaly_month4,snow_anomaly_month5,snow_anomaly_month6,snow_anomaly_month7,snow_anomaly_month8,temp_anomaly_month1,temp_anomaly_month2,temp_anomaly_month3,temp_anomaly_month4,temp_anomaly_month5,temp_anomaly_month6,temp_anomaly_month7,temp_anomaly_month8,prev_year_acres,avg_acres_3yr,county_id,large_fire
2024,Bonner,6,44.46,35.86,31.193548387096776,38.172413793103445,46.483870967741936,53.3,59.96774193548387,66.66666666666667,82.2258064516129,76.3225806451613,-0.0857142857142854,1.1761904761904765,0.2619047619047623,-0.6952380952380952,0.1857142857142859,0.1714285714285712,0.0238095238095238,-0.0149999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.850998463901682,0.1806239737274211,1.1490015360983108,1.595238095238095,-1.7588325652841803,-0.7952380952380906,4.35176651305683,-0.3193548387096712,294.0,2572.6,8,0
2025,Bonner,10,5981.21,3183.0,34.354838709677416,35.25,46.61290322580645,55.93333333333333,64.35483870967742,71.93333333333334,78.0,,-2.185714285714285,0.4761904761904763,0.6619047619047622,-0.2952380952380953,-1.1142857142857143,-1.2285714285714286,0.6238095238095237,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.6897081413210415,-2.7417898193760237,1.2780337941628233,4.228571428571428,2.6282642089093713,4.471428571428575,0.1259600614439335,,44.46,167.8033333333333,8,1
2005,Bonneville,8,114.8,93.0,28.35483870967742,31.928571428571427,45.54838709677419,58.3,64.87096774193549,71.83333333333333,87.7741935483871,84.80645161290323,-0.059047619047619,0.018095238095238,0.1404761904761905,-0.1185714285714284,1.3571428571428574,0.961904761904762,-0.3549999999999999,-0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1259600614439371,-1.1626202205019958,-0.7749880819958719,0.8493666432090023,-2.75422427035329,-6.375177887246849,-1.0467741935483872,-1.1318817204301013,,,9,0
2006,Bonneville,7,1423.7,881.5,32.58064516129032,29.642857142857142,42.758620689655174,56.827586206896555,69.93548387096774,79.9,90.16129032258064,84.06451612903226,0.5609523809523809,-0.0219047619047619,0.2304761904761906,1.1914285714285715,-0.6628571428571428,0.5619047619047619,-0.3149999999999999,-0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3517665130568375,-3.4483345062162805,-3.5647544891148897,-0.6230471498944397,2.3102918586789656,1.691488779419828,1.3403225806451502,-1.8738172043010763,114.8,,9,1
2007,Bonneville,4,6232.3,6224.6,23.838709677419356,37.25,52.67741935483871,58.93333333333333,70.93548387096774,79.36666666666666,92.2258064516129,86.29032258064517,-0.269047619047619,-0.3419047619047619,-0.8695238095238095,-0.3585714285714284,-1.3728571428571428,-0.578095238095238,-0.0749999999999999,-0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.390168970814127,4.158808350926577,6.354044176068648,1.4826999765423352,3.3102918586789656,1.1581554460864822,3.4048387096774064,0.3519892473118347,1423.7,,9,1
2008,Bonneville,4,1006.4,986.6,24.225806451612904,29.655172413793103,36.16129032258065,53.43333333333333,65.64516129032258,77.0,88.87096774193549,86.2258064516129,-0.0490476190476191,0.278095238095238,-0.3495238095238094,-0.6585714285714284,0.0971428571428572,-0.728095238095238,-0.3949999999999999,0.1099999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.003072196620579,-3.4360192352803196,-10.162084856189416,-4.017300023457665,-1.9800307219662017,-1.2085112205801778,0.0499999999999971,0.2874731182795642,6232.3,2590.266666666667,9,1
2009,Bonneville,2,5.3,5.2,27.612903225806452,30.821428571428573,42.225806451612904,56.233333333333334,69.64516129032258,71.26666666666667,85.7741935483871,84.12903225806451,0.2609523809523809,-0.0719047619047619,-0.1195238095238094,0.4214285714285715,-1.092857142857143,3.121904761904762,-0.1349999999999999,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6159754224270308,-2.26976307764485,-4.09756872715716,-1.2173000234576603,2.0199692780337983,-6.941844553913512,-3.046774193548387,-1.80930107526882,1006.4,2887.4666666666667,9,0
2010,Bonneville,5,1865.2,1782.0,30.193548387096776,30.821428571428573,45.12903225806452,57.13333333333333,60.25806451612903,74.8,85.70967741935483,84.58064516129032,0.500952380952381,-0.241904761904762,-0.0095238095238094,1.2614285714285716,-0.1128571428571427,0.061904761904762,-0.0449999999999999,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.964669738863293,-2.26976307764485,-1.1943429207055445,-0.3173000234576619,-7.367127496159746,-3.4085112205801806,-3.1112903225806576,-1.3576881720430125,5.3,2414.6666666666665,9,1
2011,Bonneville,5,366.6,206.0,24.387096774193548,27.678571428571427,43.58064516129032,52.4,61.38709677419355,74.13333333333334,87.45161290322581,88.03225806451613,-0.099047619047619,-0.1619047619047619,0.1004761904761905,0.0214285714285715,0.3671428571428572,-0.198095238095238,-0.1249999999999999,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8417818740399343,-5.412620220501996,-2.742730017479744,-5.050633356790996,-6.238095238095227,-4.075177887246838,-1.3693548387096826,2.0939247311827955,1865.2,958.9666666666667,9,0
2012,Bonneville,16,1027.8,541.0,36.096774193548384,37.642857142857146,52.12903225806452,63.333333333333336,68.51612903225806,79.33333333333333,89.96774193548387,89.83870967741936,0.0709523809523809,-0.3019047619047619,0.0004761904761905,-0.5785714285714285,-0.5228571428571428,-0.798095238095238,0.305,-0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.867895545314901,4.551665493783723,5.8056570792944555,5.882699976542341,0.8909370199692859,1.1248221127531508,1.1467741935483815,3.900376344086027,366.6,745.6999999999999,9,1
2013,Bonneville,5,305.5,225.0,20.870967741935484,32.107142857142854,45.774193548387096,56.06666666666667,69.48387096774194,80.91666666666667,,,-0.289047619047619,-0.3819047619047619,-0.4495238095238095,-0.4485714285714284,-1.0428571428571427,-0.748095238095238,,,0.0,0.0,0.0,0.0,0.0,0.0,,,-7.357910906297999,-0.9840487919305688,-0.549181630382968,-1.3839666901243248,1.8586789554531575,2.7081554460864936,,,1027.8,1086.5333333333335,9,0
2014,Bonneville,13,448.1,189.0,32.74193548387097,37.964285714285715,50.67741935483871,58.266666666666666,71.25806451612904,77.66666666666667,90.09677419354838,80.54838709677419,-0.089047619047619,-0.0919047619047619,0.5104761904761904,-0.0185714285714284,-1.272857142857143,-0.438095238095238,-0.3049999999999999,1.7200000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.513056835637485,4.8730940652122925,4.354044176068648,0.8160333098756709,3.632872503840261,-0.5418445539135064,1.275806451612894,-5.38994623655914,305.5,566.6333333333333,9,0
2015,Bonneville,2,3.6,2.2,31.64516129032258,47.25,58.354838709677416,60.43333333333333,67.6774193548387,84.73333333333333,83.16129032258064,85.19354838709677,-0.319047619047619,-0.301904761904762,-0.8195238095238095,-0.5785714285714285,2.847142857142857,-0.6580952380952381,0.525,0.5399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4162826420890973,14.158808350926575,12.031463530907352,2.982699976542335,0.0522273425499264,6.5248221127531565,-5.65967741935485,-0.7447849462365639,448.1,593.8000000000001,9,0
2016,Bonneville,6,53134.8,52512.0,27.967741935483872,33.62068965517241,48.83870967741935,62.93333333333333,67.58064516129032,83.16666666666667,86.96774193548387,86.38709677419355,0.3509523809523809,-0.3619047619047619,0.7204761904761906,-0.3885714285714284,0.3971428571428572,-0.798095238095238,-0.2249999999999999,-0.5800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2611367127496109,0.52949800609899,2.5153344986492883,5.482699976542335,-0.0445468509984579,4.958155446086494,-1.8532258064516185,0.448763440860219,3.6,252.4,9,1
2017,Bonneville,3,25.5,16.5,20.838709677419356,35.214285714285715,51.16129032258065,54.8,68.58064516129032,78.13333333333334,90.87096774193547,86.09677419354838,0.2909523809523809,0.7780952380952381,-0.5495238095238095,0.4214285714285715,-0.9428571428571428,-0.0380952380952379,0.8250000000000001,-0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.390168970814127,2.1230940652122925,4.837915143810584,-2.6506333567909977,0.955453149001542,-0.0751778872468378,2.049999999999983,0.1584408602150517,53134.8,17862.166666666668,9,0
2018,Bonneville,10,342.5,142.0,36.67741935483871,36.392857142857146,44.54838709677419,57.63333333333333,70.48387096774194,76.1,89.3225806451613,85.0,-0.119047619047619,-0.4219047619047619,0.4604761904761906,0.7014285714285715,0.6871428571428575,1.121904761904762,0.395,-0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.448540706605229,3.301665493783723,-1.774988081995872,0.182699976542338,2.8586789554531578,-2.1085112205801835,0.501612903225805,-0.9383333333333326,25.5,17721.3,9,0
2019,Bonneville,2,202.7,191.0,27.774193548387096,30.428571428571427,44.096774193548384,57.535714285714285,64.48387096774194,75.23333333333333,86.58064516129032,86.70967741935483,0.0909523809523809,1.288095238095238,-0.5395238095238095,0.0814285714285716,1.647142857142857,-0.448095238095238,0.055,-0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4546850998463867,-2.662620220501996,-2.2266009852216797,0.0850809289232898,-3.1413210445468422,-2.9751778872468435,-2.24032258064517,0.7713440860215002,342.5,17834.266666666666,9,0
2020,Bonneville,8,69.63,50.5,30.516129032258064,27.13793103448276,45.774193548387096,56.86666666666667,68.61290322580645,74.16666666666667,85.58064516129032,87.90322580645162,-0.189047619047619,-0.3719047619047619,0.900476190476191,0.8914285714285715,0.127142857142857,1.981904761904762,-0.4049999999999999,-0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2872503840245813,-5.953260614590661,-0.549181630382968,-0.5839666901243277,0.9877112135176702,-4.041844553913506,-3.24032258064517,1.964892473118283,202.7,190.23333333333335,9,0
2021,Bonneville,6,189.0,115.7,29.322580645161292,30.75,46.03225806451613,57.2,67.38709677419355,85.8,91.6774193548387,82.76666666666667,-0.209047619047619,0.138095238095238,0.1104761904761905,-0.2885714285714285,-0.0828571428571427,-0.688095238095238,0.965,1.1800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.093701996927809,-2.341191649073423,-0.2911171142539359,-0.2506333567909919,-0.2380952380952266,7.591488779419819,2.8564516129032143,-3.171666666666667,69.63,204.9433333333333,9,0
2022,Bonneville,4,17.66,13.0,24.387096774193548,27.0,47.67741935483871,53.333333333333336,63.61290322580645,78.2,92.87096774193547,90.48387096774194,-0.3790476190476191,-0.4419047619047619,-0.5495238095238095,-0.1985714285714284,-0.4528571428571428,0.1219047619047619,-0.2249999999999999,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8417818740399343,-6.091191649073423,1.3540441760686477,-4.117300023457659,-4.01228878648233,-0.0085112205801749,4.049999999999983,4.545537634408603,189.0,153.77666666666667,9,0
2024,Bonneville,9,7037.08,6885.0,32.774193548387096,40.96551724137931,45.12903225806452,59.7,65.96774193548387,82.93333333333334,90.3225806451613,87.7741935483871,-0.079047619047619,0.7180952380952382,1.0904761904761906,-0.3185714285714284,-0.5628571428571428,-0.6480952380952381,0.1050000000000001,-0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.545314900153613,7.874325592305887,-1.1943429207055445,2.249366643209008,-1.6574500768049063,4.724822112753159,1.501612903225805,1.8358602150537704,17.66,92.09666666666668,9,1
2025,Bonneville,9,144.96,91.24,24.774193548387096,34.32142857142857,50.483870967741936,61.766666666666666,71.45161290322581,81.83333333333333,89.58064516129032,86.58064516129032,-0.349047619047619,0.348095238095238,-0.1995238095238095,-0.6885714285714284,0.0671428571428571,-0.6580952380952381,-0.1549999999999999,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4546850998463867,1.2302369223551466,4.160495788971872,4.316033309875671,3.8264208909370296,3.624822112753151,0.7596774193548299,0.6423118279569877,7037.08,2414.58,9,0
2005,Boundary,26,145.71,108.0,35.54838709677419,43.17857142857143,47.774193548387096,54.733333333333334,61.54838709677419,63.63333333333333,75.90322580645162,76.64516129032258,-0.2857142857142851,-2.123809523809524,-0.3380952380952378,-0.9952380952380953,0.6857142857142855,1.7714285714285714,0.5238095238095238,0.4850000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5038402457757343,5.186781609195407,2.439324116743471,3.028571428571432,-0.17818740399386,-3.828571428571429,-1.9708141321044508,0.0032258064516099,,,10,0
2006,Boundary,13,81.25,73.0,37.096774193548384,34.07142857142857,41.354838709677416,52.43333333333333,62.67741935483871,70.0,81.06451612903226,77.09677419354838,3.814285714285715,0.5761904761904759,-1.8380952380952376,-0.1952380952380952,-0.0142857142857142,0.8714285714285714,0.3238095238095239,0.885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0522273425499264,-3.9203612479474543,-3.9800307219662088,0.7285714285714278,0.9508448540706596,2.538095238095238,3.19047619047619,0.4548387096774178,145.71,,10,0
2007,Boundary,16,43.54,20.0,33.516129032258064,41.392857142857146,48.74193548387097,51.93333333333333,62.516129032258064,67.46666666666667,83.6774193548387,75.19354838709677,-0.2857142857142851,-0.0238095238095237,0.2619047619047623,-1.2952380952380953,-0.7142857142857144,-0.7285714285714286,-0.1761904761904762,-0.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5284178187403938,3.401067323481122,3.407066052227343,0.2285714285714277,0.7895545314900119,0.0047619047619065,5.803379416282638,-1.448387096774198,81.25,,10,0
2008,Boundary,18,16.1,7.5,34.193548387096776,45.96551724137931,44.645161290322584,48.4,61.12903225806452,66.2,76.0,73.70967741935483,1.314285714285715,-0.8238095238095238,-0.7380952380952377,0.1047619047619048,-0.3142857142857143,-0.7285714285714286,-0.6761904761904762,0.685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8509984639016821,7.973727422003286,-0.6897081413210415,-3.3047619047619037,-0.5975422427035326,-1.2619047619047592,-1.8740399385560664,-2.932258064516134,43.54,90.16666666666667,10,0
2009,Boundary,24,7.8,3.0,35.064516129032256,42.642857142857146,41.903225806451616,50.3,60.74193548387097,66.96666666666667,77.16129032258064,75.25806451612904,-0.0857142857142854,-0.9238095238095236,0.7619047619047619,0.1047619047619048,-0.0142857142857142,-1.3285714285714283,0.2238095238095238,-0.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0199692780337983,4.651067323481122,-3.4316436251920095,-1.404761904761905,-0.9846390168970842,-0.4952380952380935,-0.7127496159754259,-1.3838709677419274,16.1,46.96333333333333,10,0
2010,Boundary,18,12.25,3.5,37.096774193548384,40.92857142857143,46.96774193548387,50.4,55.806451612903224,63.43333333333333,73.3225806451613,72.29032258064517,-1.085714285714285,-1.8238095238095235,-1.038095238095238,0.1047619047619048,0.9857142857142858,2.5714285714285716,-0.0761904761904761,-0.815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0522273425499264,2.936781609195407,1.6328725038402467,-1.3047619047619037,-5.920122887864828,-4.028571428571432,-4.551459293394771,-4.351612903225799,7.8,22.48,10,0
2011,Boundary,14,26.6,15.0,36.354838709677416,34.107142857142854,44.74193548387097,45.43333333333333,57.67741935483871,62.1,71.48387096774194,77.29032258064517,0.2142857142857148,0.8761904761904766,0.3619047619047624,1.304761904761905,0.2857142857142856,0.2714285714285713,-0.3761904761904762,-0.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3102918586789585,-3.8846469622331696,-0.5929339477726572,-6.271428571428572,-4.0491551459293404,-5.361904761904761,-6.3901689708141305,0.6483870967742007,12.25,12.050000000000002,10,0
2012,Boundary,6,0.6000000000000001,0.1,35.16129032258065,37.48275862068966,43.354838709677416,52.93333333333333,58.45161290322581,61.833333333333336,76.35483870967742,76.70967741935483,0.1142857142857147,-0.1238095238095233,4.661904761904762,0.3047619047619045,-0.3142857142857143,2.271428571428572,1.5238095238095235,-0.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1167434715821897,-0.5090311986863654,-1.9800307219662088,1.2285714285714278,-3.2749615975422444,-5.628571428571426,-1.519201228878643,0.0677419354838662,26.6,15.550000000000002,10,0
2013,Boundary,14,13.2,11.0,35.32258064516129,41.0,45.483870967741936,49.3,62.83870967741935,65.66666666666667,78.35483870967742,75.70967741935483,-1.8857142857142852,-1.1238095238095238,-0.4380952380952378,0.9047619047619048,1.6857142857142855,1.3714285714285714,-0.6761904761904762,1.1849999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2780337941628303,3.0082101806239763,0.1490015360983108,-2.404761904761905,1.1121351766513,-1.7952380952380906,0.480798771121357,-0.9322580645161338,0.6000000000000001,13.15,10,0
2014,Boundary,21,6.3,1.8,33.645161290322584,31.142857142857142,42.806451612903224,51.333333333333336,61.67741935483871,64.46666666666667,78.7741935483871,75.25806451612904,-0.685714285714285,0.7761904761904761,1.6619047619047622,0.5047619047619047,-0.2142857142857144,0.1714285714285712,-0.3761904761904763,1.0850000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3993855606758745,-6.848932676518881,-2.528417818740401,-0.3714285714285665,-0.0491551459293404,-2.9952380952380935,0.9001536098310368,-1.3838709677419274,13.2,13.466666666666667,10,0
2015,Boundary,22,36.21,24.5,36.03225806451613,42.642857142857146,49.58064516129032,53.86666666666667,64.25806451612904,75.26666666666667,77.54838709677419,77.3225806451613,-0.9857142857142852,0.8761904761904762,0.3619047619047624,-0.7952380952380953,0.3857142857142857,-1.0285714285714285,-0.0761904761904761,-0.815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9877112135176702,4.651067323481122,4.245775729646695,2.161904761904765,2.531490015360987,7.804761904761904,-0.3256528417818742,0.6806451612903288,6.3,6.699999999999999,10,0
2016,Boundary,13,4.3,1.5,35.354838709677416,42.72413793103448,46.16129032258065,59.93333333333333,62.483870967741936,68.73333333333333,72.41935483870968,76.51612903225806,0.0142857142857146,-0.1238095238095238,1.3619047619047624,-1.3952380952380952,0.5857142857142859,-1.2285714285714286,1.0238095238095235,-0.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3102918586789585,4.732348111658453,0.8264208909370225,8.228571428571428,0.7572964669738838,1.2714285714285722,-5.454685099846387,-0.1258064516129025,36.21,18.569999999999997,10,0
2017,Boundary,9,2.1,0.5,29.580645161290324,37.0,43.935483870967744,48.86666666666667,63.0,68.56666666666666,81.58064516129032,80.93548387096774,-1.6857142857142853,4.1761904761904765,2.761904761904762,1.1047619047619048,-1.1142857142857143,-1.2285714285714286,-0.6761904761904762,-1.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.463901689708134,-0.9917898193760236,-1.3993855606758814,-2.838095238095235,1.2734254992319478,1.1047619047619008,3.706605222734254,4.293548387096777,4.3,15.603333333333333,10,0
2018,Boundary,1,0.1,0.1,37.03225806451613,33.57142857142857,44.74193548387097,49.266666666666666,67.41935483870968,65.83333333333333,78.6774193548387,76.7741935483871,1.1142857142857148,0.2761904761904761,-0.538095238095238,2.6047619047619044,-1.3142857142857145,-0.5285714285714285,-0.7761904761904762,-0.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9877112135176704,-4.420361247947454,-0.5929339477726572,-2.4380952380952365,5.6927803379416275,-1.6285714285714334,0.8033794162826382,0.1322580645161366,2.1,14.203333333333333,10,0
2019,Boundary,1,0.1,0.1,36.54838709677419,28.428571428571427,46.54838709677419,51.46666666666667,63.74193548387097,68.26666666666667,72.7741935483871,77.03225806451613,-0.3857142857142852,0.6761904761904765,-2.338095238095238,0.3047619047619045,-1.5142857142857142,-0.5285714285714285,0.5238095238095238,0.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5038402457757345,-9.563218390804597,1.213517665130567,-0.2380952380952337,2.015360983102916,0.8047619047619037,-5.099846390168963,0.3903225806451615,0.1,2.1666666666666665,10,0
2020,Boundary,14,4.25,2.0,36.67741935483871,39.48275862068966,43.32258064516129,52.3,59.774193548387096,65.8,75.12903225806451,78.19354838709677,2.2142857142857144,-0.9238095238095236,-0.7380952380952377,-0.5952380952380953,0.6857142857142855,-0.9285714285714286,0.1238095238095238,-1.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6328725038402538,1.4909688013136346,-2.012288786482337,0.5952380952380949,-1.952380952380956,-1.6619047619047649,-2.745007680491554,1.551612903225802,0.1,0.7666666666666667,10,0
2021,Boundary,11,92.0,33.0,35.193548387096776,33.285714285714285,47.774193548387096,55.13333333333333,61.774193548387096,75.4,85.29032258064517,73.45161290322581,1.6142857142857148,-0.6238095238095238,-2.6380952380952376,-1.1952380952380952,-0.4142857142857141,-1.3285714285714283,-0.7761904761904762,2.585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1490015360983179,-4.706075533661739,2.439324116743471,3.4285714285714306,0.0476190476190439,7.938095238095244,7.416282642089101,-3.1903225806451587,4.25,1.4833333333333334,10,0
2022,Boundary,8,15473.8,14213.0,35.54838709677419,38.785714285714285,46.12903225806452,46.8,55.645161290322584,66.23333333333333,79.51612903225806,81.96774193548387,1.0142857142857151,-0.3238095238095235,-0.938095238095238,0.1047619047619048,0.5857142857142859,1.971428571428571,0.1238095238095238,-0.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5038402457757343,0.793924466338261,0.7941628264208944,-4.904761904761905,-6.081413210445469,-1.2285714285714278,1.6420890937019976,5.325806451612905,92.0,32.11666666666667,10,1
2023,Boundary,20,8.9,2.5,35.41935483870968,36.57142857142857,42.96774193548387,51.733333333333334,68.7741935483871,72.23333333333333,80.09677419354838,79.16129032258064,-1.7857142857142851,-0.9238095238095236,-1.5380952380952375,0.0047619047619047,0.9857142857142858,-0.6285714285714286,-0.3761904761904762,0.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3748079877112218,-1.4203612479474543,-2.3671274961597533,0.028571428571432,7.047619047619051,4.771428571428572,2.222734254992318,2.519354838709674,15473.8,5190.016666666666,10,0
2024,Boundary,7,13.0,11.0,31.193548387096776,38.172413793103445,46.483870967741936,53.3,59.96774193548387,66.66666666666667,82.2258064516129,76.3225806451613,-0.0857142857142854,1.1761904761904765,0.2619047619047623,-0.6952380952380952,0.1857142857142859,0.1714285714285712,0.0238095238095238,-0.0149999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.850998463901682,0.1806239737274211,1.1490015360983108,1.595238095238095,-1.7588325652841803,-0.7952380952380906,4.35176651305683,-0.3193548387096712,8.9,5191.566666666667,10,0
2025,Boundary,17,41.48,29.8,34.354838709677416,35.25,46.61290322580645,55.93333333333333,64.35483870967742,71.93333333333334,78.0,,-2.185714285714285,0.4761904761904763,0.6619047619047622,-0.2952380952380953,-1.1142857142857143,-1.2285714285714286,0.6238095238095237,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.6897081413210415,-2.7417898193760237,1.2780337941628233,4.228571428571428,2.6282642089093713,4.471428571428575,0.1259600614439335,,13.0,5165.233333333333,10,0
2005,Butte,4,40.5,35.5,30.870967741935484,36.82142857142857,49.83870967741935,58.43333333333333,66.58064516129032,75.53333333333333,91.09677419354838,87.54838709677419,0.4347619047619047,-0.3938095238095237,-0.2523809523809524,0.779047619047619,1.6023809523809522,-0.0138095238095237,-0.0266666666666666,0.0538095238095238,9.195238095238096,-5.30952380952381,-3.795238095238095,2.447619047619048,-0.2571428571428572,0.0,0.0,0.0,-2.743471582181261,-1.5802251935256848,-0.0245775729646666,-0.1777777777777771,-1.9216589861751177,-4.19047619047619,0.172043010752688,-0.4162826420891008,,,11,0
2006,Butte,3,307.0,300.5,37.61290322580645,36.17857142857143,44.774193548387096,58.833333333333336,71.25806451612904,82.13333333333334,93.6774193548387,86.74193548387096,0.2247619047619049,-0.1438095238095237,0.3776190476190477,0.8590476190476191,-0.4976190476190476,-0.0838095238095237,-0.2266666666666666,-0.3361904761904761,-2.904761904761904,-5.80952380952381,6.204761904761906,3.047619047619047,-0.2571428571428572,0.0,0.0,0.0,3.998463901689703,-2.2230823363828236,-5.089093701996923,0.2222222222222285,2.7557603686636014,2.4095238095238187,2.7526881720430083,-1.222734254992332,40.5,,11,0
2007,Butte,4,18.3,16.0,28.838709677419356,42.57142857142857,55.12903225806452,59.56666666666667,72.7741935483871,81.23333333333333,94.61290322580643,89.09677419354838,-0.5852380952380952,-0.3138095238095237,-0.7723809523809523,0.1490476190476191,-1.1276190476190475,1.076190476190476,-0.1366666666666666,0.1338095238095239,-3.604761904761904,-4.60952380952381,-5.395238095238095,-0.4523809523809525,-0.2571428571428572,0.0,0.0,0.0,-4.775729646697389,4.169774806474315,5.265745007680501,0.9555555555555628,4.2718894009216655,1.509523809523813,3.688172043010738,1.1321044546850914,307.0,,11,0
2008,Butte,18,1428.0,1419.0,29.870967741935484,35.241379310344826,43.70967741935484,54.9,66.7741935483871,77.96666666666667,90.16129032258064,87.90322580645162,-0.4852380952380952,-0.4438095238095237,-0.7823809523809523,-0.980952380952381,0.1523809523809522,-0.1738095238095237,-0.2066666666666666,-0.3961904761904761,-2.0047619047619047,1.7904761904761894,-0.0952380952380949,-1.7523809523809526,4.042857142857143,0.0,0.0,0.0,-3.743471582181261,-3.160274454609429,-6.153609831029179,-3.7111111111111086,-1.7281105990783343,-1.757142857142853,-0.7634408602150557,-0.0614439324116773,18.3,121.93333333333334,11,1
2009,Butte,2,0.2,0.1,33.74193548387097,35.357142857142854,45.74193548387097,56.06666666666667,69.90322580645162,72.76666666666667,86.64516129032258,85.16129032258064,0.0447619047619047,-0.2338095238095237,-0.1223809523809522,-0.1709523809523809,0.0523809523809521,3.196190476190476,1.893333333333333,0.0438095238095239,1.595238095238095,-2.0095238095238095,2.6047619047619044,0.6476190476190471,-0.2571428571428572,0.0,0.0,0.0,0.127496159754223,-3.0445109078114,-4.121351766513051,-2.544444444444437,1.400921658986178,-6.9571428571428555,-4.27956989247312,-2.8033794162826524,1428.0,584.4333333333333,11,0
2010,Butte,5,109176.0,108855.0,36.16129032258065,36.32142857142857,48.41935483870968,58.0,61.483870967741936,75.43333333333334,86.93548387096774,85.58064516129032,-0.4152380952380953,-0.4738095238095237,-0.5323809523809523,0.2390476190476189,-0.4476190476190478,0.2161904761904762,-0.3066666666666666,-0.1161904761904761,-1.6047619047619044,-4.00952380952381,-1.095238095238095,-0.8523809523809525,-0.0571428571428571,0.0,0.0,0.0,2.5468509984639027,-2.080225193525685,-1.4439324116743393,-0.6111111111111072,-7.018433179723502,-4.290476190476184,-3.989247311827953,-2.3840245775729727,0.2,482.1666666666667,11,1
