FIRE_YEAR,COUNTY,fire_count,total_acres,max_fire_size
2019,Shoshone County,9,63.08,37.58
2019,Twin Falls,5,126.6,68.0
2019,Valley County,14,2.8600000000000003,0.75
2020,Ada,43,834.8,455.3
2020,Adams,28,1170.8,620.0
2020,Bannock,24,2052.05,1545.7
2020,Bear Lake,3,38.769999999999996,38.37
2020,Benewah,13,36.05,22.75
2020,Benewah County,18,102.49000000000001,41.99
2020,Bingham,28,3165.44,2152.8
2020,Blaine,17,938.32,789.0
2020,Boise,45,656.7,438.0
2020,Boise County,2,1.5,1.4
2020,Bonner,21,1980.92,1276.0
2020,Bonner County,27,5.76,0.94
2020,Bonneville,8,69.63,50.5
2020,Boundary,14,4.25,2.0
2020,Boundary County,16,5.41,2.12
2020,Butte,11,7680.53,6616.9
2020,Camas,8,2159.2000000000003,2110.3
2020,Canyon,3,15.5,13.4
2020,Caribou,16,474.62,435.0
2020,Cassia,26,98828.18000000001,90143.0
2020,Clark,8,19.6,18.7
2020,Clearwater,17,4031.5,1900.0
2020,Clearwater County,13,184.29,110.0
2020,Custer,24,3535.59,2523.0
2020,Elmore,43,7633.67,3998.0
2020,Franklin,6,424.51,381.3
2020,Fremont,13,1741.28,1092.0
2020,Gem,7,215.05,134.6
2020,Gooding,13,2312.59,1152.93
2020,Idaho,117,35653.35,14486.0
2020,Idaho County,7,23.740000000000002,11.8
2020,Jefferson,3,117.64999999999999,116.6
2020,Jerome,14,1915.77,1556.0
2020,Kootenai,32,1499.95,1405.0
2020,Kootenai County,14,11.14,9.4
2020,Latah,9,145.63,142.0
2020,Latah County,7,35.76,13.65
2020,Lemhi,27,85.85,30.0
2020,Lewis,1,0.2,0.2
2020,Lewis County,1,17.94,17.94
2020,Lincoln,10,4365.57,3825.9
2020,Madison,6,30.950000000000003,23.1
2020,Minidoka,2,17.5,10.0
2020,Nez Perce,4,1.05,0.75
2020,Nez Perce County,2,1.9000000000000001,1.8
2020,Oneida,7,4160.780000000001,3783.8
2020,Owyhee,28,13893.0,5427.1
2020,Payette,2,9.0,6.0
2020,Power,11,240.85999999999999,103.2
2020,Shoshone,30,7.63,1.2
2020,Shoshone County,16,3.92,1.0
2020,Teton,2,5.8999999999999995,5.8
2020,Twin Falls,21,957.82,589.9
2020,Valley,35,19859.77,19674.0
2020,Valley County,11,5.05,3.83
2020,Washington,10,96906.75,96614.0
